Cargo_ID,Order_ID,Length_cm,Width_cm,Height_cm,Weight_kg,Category,Fragile,Destination_Zone,Priority,Stackable,Sorting_Sequence,Robotic_Pick_Position_X,Robotic_Pick_Position_Y,Robotic_Pick_Position_Z
CARGO_0222,ORDER_999,18.9,33.9,29.5,44.81,Sports,False,Zone_A,2,True,91,32.4,13.5,0.4
CARGO_0223,ORDER_907,40.1,39.7,16.1,50.36,Electronics,True,Zone_B,2,False,87,23.2,6.8,2.7
CARGO_0224,ORDER_532,12.6,9.0,8.9,1.81,Clothing,False,Zone_B,1,True,24,28.1,44.4,1.5
CARGO_0225,ORDER_593,43.8,20.8,21.0,32.2,Home_Appliances,False,Zone_D,3,True,57,35.8,19.1,0.2
CARGO_0226,ORDER_921,15.0,10.3,3.3,1.04,Clothing,False,Zone_B,4,True,87,13.6,28.2,3.6
CARGO_0227,ORDER_297,19.0,22.3,5.4,4.82,Toys,False,Zone_C,4,True,98,23.7,1.8,8.9
CARGO_0228,ORDER_944,7.5,29.2,8.5,3.75,Clothing,False,Zone_D,3,True,58,6.2,1.7,0.0
CARGO_0229,ORDER_142,26.9,19.5,1.2,1.48,Books,False,Zone_A,5,True,46,29.6,12.4,0.4
CARGO_0230,ORDER_303,5.0,30.4,17.9,4.94,Toys,False,Zone_D,5,True,9,14.6,39.0,4.7
CARGO_0231,ORDER_1012,27.9,20.5,3.6,4.78,Books,False,Zone_C,5,True,31,12.4,27.9,4.1
CARGO_0232,ORDER_762,45.0,48.8,39.2,145.09,Home_Appliances,False,Zone_C,2,False,86,34.7,28.7,8.4
CARGO_0233,ORDER_1192,24.5,13.5,3.0,2.09,Books,False,Zone_C,4,True,2,12.6,3.8,6.1
CARGO_0234,ORDER_16,36.5,47.9,30.4,95.38,Home_Appliances,False,Zone_A,4,False,85,34.5,25.0,0.3
CARGO_0235,ORDER_1045,37.5,20.1,8.4,13.62,Clothing,False,Zone_C,4,True,54,19.4,30.8,5.0
CARGO_0236,ORDER_468,29.8,18.8,4.0,4.29,Books,False,Zone_B,5,True,89,35.7,20.3,2.2
CARGO_0237,ORDER_1043,20.5,36.3,15.9,25.49,Sports,False,Zone_B,5,True,12,6.9,30.1,4.0
CARGO_0238,ORDER_675,35.7,26.9,15.2,31.05,Electronics,True,Zone_B,4,False,42,26.0,38.8,8.6
CARGO_0239,ORDER_1024,37.4,17.7,21.5,26.63,Sports,False,Zone_C,3,True,40,31.7,0.7,5.8
CARGO_0240,ORDER_658,28.5,23.9,15.1,17.32,Toys,False,Zone_B,1,True,50,3.1,8.2,9.1
CARGO_0241,ORDER_1115,37.3,31.4,23.5,56.7,Sports,False,Zone_B,3,False,20,9.7,2.0,3.3
CARGO_0242,ORDER_442,26.9,14.4,9.3,8.1,Toys,False,Zone_D,2,True,82,16.8,8.7,3.7
CARGO_0243,ORDER_1159,10.8,5.8,3.0,0.36,Beauty,False,Zone_A,3,True,12,28.3,1.0,6.4
CARGO_0244,ORDER_241,16.9,19.1,1.9,1.01,Clothing,False,Zone_C,1,True,26,26.7,9.9,5.8
CARGO_0245,ORDER_768,64.4,36.0,33.9,185.36,Home_Appliances,False,Zone_B,1,False,57,5.6,42.3,0.2
CARGO_0246,ORDER_916,37.8,18.8,16.4,18.78,Electronics,False,Zone_D,4,True,19,4.8,18.8,4.8
CARGO_0247,ORDER_353,34.3,29.6,6.2,10.75,Electronics,False,Zone_C,4,True,57,15.0,22.5,4.8
CARGO_0248,ORDER_387,14.0,26.7,2.8,2.33,Clothing,False,Zone_B,5,True,82,4.4,27.9,7.2
CARGO_0249,ORDER_1004,6.3,7.2,8.5,0.86,Beauty,False,Zone_D,4,True,35,46.7,18.4,8.4
CARGO_0250,ORDER_1042,29.0,7.8,23.3,11.77,Sports,False,Zone_D,2,True,33,37.6,32.4,9.6
CARGO_0251,ORDER_431,25.8,10.2,17.8,10.24,Toys,False,Zone_B,3,True,91,4.6,4.3,5.1
CARGO_0252,ORDER_149,11.8,14.3,3.9,1.28,Beauty,True,Zone_D,1,False,31,31.5,43.8,4.5
CARGO_0253,ORDER_127,17.1,9.9,8.0,2.89,Toys,False,Zone_C,3,True,83,17.0,31.8,0.5
CARGO_0254,ORDER_286,23.2,56.3,18.3,47.94,Home_Appliances,False,Zone_C,2,False,36,37.0,12.7,2.2
CARGO_0255,ORDER_113,52.5,22.9,20.2,50.23,Home_Appliances,False,Zone_A,2,False,10,24.3,47.6,7.2
CARGO_0256,ORDER_443,14.6,13.2,4.1,1.55,Books,False,Zone_B,5,True,47,23.5,29.2,0.9
CARGO_0257,ORDER_359,23.1,13.2,29.2,14.53,Sports,False,Zone_C,1,True,82,48.1,40.8,8.2
CARGO_0258,ORDER_423,12.6,34.0,27.4,20.17,Sports,False,Zone_D,3,True,72,41.0,26.7,4.2
CARGO_0259,ORDER_551,7.5,29.4,8.7,4.17,Clothing,False,Zone_C,2,True,66,6.9,37.1,2.7
CARGO_0260,ORDER_499,2.9,3.4,4.5,0.11,Beauty,True,Zone_A,1,False,88,31.0,19.8,5.8
CARGO_0261,ORDER_526,32.6,28.9,10.4,19.25,Electronics,True,Zone_C,4,False,12,16.4,28.2,6.4
CARGO_0262,ORDER_742,38.1,34.7,10.4,23.35,Home_Appliances,False,Zone_C,3,True,30,2.3,3.9,8.1
CARGO_0263,ORDER_850,42.7,7.2,2.9,1.62,Sports,False,Zone_D,2,True,61,24.9,13.9,6.0
CARGO_0264,ORDER_59,25.7,50.6,11.8,25.41,Home_Appliances,False,Zone_D,3,True,13,49.3,21.6,2.5
CARGO_0265,ORDER_223,31.1,7.4,12.8,4.81,Toys,False,Zone_A,5,True,65,44.6,11.4,5.8
CARGO_0266,ORDER_50,55.6,8.0,7.2,7.31,Sports,False,Zone_A,3,True,52,12.4,2.8,8.4
CARGO_0267,ORDER_699,25.1,31.5,15.7,22.76,Sports,False,Zone_B,2,True,6,31.8,48.0,0.5
CARGO_0268,ORDER_869,29.9,10.8,3.6,2.48,Clothing,False,Zone_C,4,True,47,7.4,29.1,8.3
CARGO_0269,ORDER_74,20.8,27.7,24.4,24.1,Sports,False,Zone_B,3,True,49,37.2,14.4,1.7
CARGO_0270,ORDER_171,22.7,16.3,10.5,8.98,Sports,False,Zone_D,4,True,60,26.3,33.1,5.5
CARGO_0271,ORDER_510,39.7,22.7,5.8,11.99,Clothing,False,Zone_B,5,True,5,21.8,34.1,0.9
CARGO_0272,ORDER_1082,11.0,10.4,5.0,0.94,Beauty,False,Zone_C,1,True,76,6.1,2.0,4.0
CARGO_0273,ORDER_872,14.0,13.0,13.0,4.94,Toys,False,Zone_A,5,True,27,42.1,15.6,2.5
CARGO_0274,ORDER_1162,57.1,22.2,25.2,56.58,Sports,False,Zone_D,4,False,33,24.1,42.0,9.8
CARGO_0275,ORDER_202,17.4,8.5,8.1,2.13,Beauty,False,Zone_B,1,True,100,3.4,27.7,4.4
CARGO_0276,ORDER_143,22.5,9.6,17.2,7.57,Toys,False,Zone_D,4,True,16,10.8,0.3,0.6
CARGO_0277,ORDER_948,22.5,12.5,6.0,3.42,Clothing,False,Zone_A,2,True,6,22.2,16.0,5.2
CARGO_0278,ORDER_779,13.5,17.5,3.9,1.82,Books,False,Zone_A,1,True,30,26.6,26.1,3.2
CARGO_0279,ORDER_352,57.2,56.6,12.2,73.56,Home_Appliances,False,Zone_A,4,False,33,6.3,30.6,7.8
CARGO_0280,ORDER_908,9.0,7.2,2.6,0.3,Beauty,True,Zone_A,4,False,100,9.9,25.6,8.5
CARGO_0281,ORDER_1177,36.6,28.8,3.0,6.7,Electronics,True,Zone_A,4,False,45,34.4,12.1,5.1
CARGO_0282,ORDER_902,24.6,23.4,3.0,3.51,Toys,False,Zone_B,4,True,65,6.3,40.9,9.8
CARGO_0283,ORDER_751,32.2,20.2,7.1,9.02,Clothing,False,Zone_C,2,True,96,17.1,47.3,3.8
CARGO_0284,ORDER_1149,7.0,19.8,3.8,0.96,Toys,False,Zone_D,4,True,35,21.0,4.5,3.9
CARGO_0285,ORDER_952,40.2,33.8,25.4,74.41,Sports,False,Zone_B,4,False,66,38.7,34.6,5.7
CARGO_0286,ORDER_1072,56.7,34.5,10.8,36.44,Sports,False,Zone_C,5,False,54,16.3,12.5,1.1
CARGO_0287,ORDER_575,18.9,25.4,14.1,14.05,Toys,False,Zone_B,3,True,8,22.8,10.1,2.9
CARGO_0288,ORDER_805,24.9,48.2,14.3,35.76,Home_Appliances,False,Zone_B,2,True,64,3.4,28.4,10.0
CARGO_0289,ORDER_638,20.7,26.8,19.4,24.74,Electronics,True,Zone_D,4,False,18,41.5,44.6,9.9
CARGO_0290,ORDER_917,31.5,23.3,12.8,16.61,Electronics,True,Zone_D,3,False,56,33.2,45.0,7.3
CARGO_0291,ORDER_26,18.4,18.3,2.5,1.96,Clothing,False,Zone_C,5,True,63,29.9,11.4,6.6
CARGO_0292,ORDER_929,19.3,5.1,11.7,1.98,Toys,False,Zone_D,1,True,2,28.6,38.3,1.6
CARGO_0293,ORDER_661,19.4,2.2,2.2,0.22,Beauty,True,Zone_A,2,False,55,34.2,27.6,1.0
CARGO_0294,ORDER_773,21.2,16.0,13.6,8.56,Electronics,True,Zone_B,1,False,58,35.4,28.3,3.9
CARGO_0295,ORDER_876,34.8,36.7,9.6,26.73,Electronics,True,Zone_A,3,False,94,9.7,49.1,4.7
CARGO_0296,ORDER_926,32.2,32.5,15.9,31.89,Sports,False,Zone_B,4,True,22,37.0,30.0,3.8
CARGO_0297,ORDER_913,19.9,10.3,3.2,1.17,Books,False,Zone_B,5,True,5,43.3,26.8,0.8
CARGO_0298,ORDER_1154,38.3,24.1,5.4,11.0,Sports,False,Zone_A,1,True,95,38.8,49.5,3.6
CARGO_0299,ORDER_1068,28.1,18.4,7.8,8.92,Electronics,False,Zone_A,4,True,21,4.1,44.6,0.4
CARGO_0300,ORDER_96,69.0,20.8,24.6,58.6,Home_Appliances,False,Zone_C,4,False,56,20.5,40.9,8.9
CARGO_0301,ORDER_494,17.5,9.0,3.9,1.16,Beauty,False,Zone_A,1,True,84,32.5,31.3,5.0
CARGO_0302,ORDER_820,26.3,16.5,2.4,1.9,Books,False,Zone_C,4,True,47,48.4,29.7,4.5
CARGO_0303,ORDER_991,19.9,17.4,16.8,13.84,Electronics,True,Zone_A,1,False,14,39.6,25.9,9.9
CARGO_0304,ORDER_405,47.9,45.6,29.5,133.24,Home_Appliances,False,Zone_C,5,False,53,26.0,46.4,2.6
CARGO_0305,ORDER_64,21.5,20.7,15.6,16.19,Electronics,True,Zone_B,5,False,9,48.4,15.4,4.3
CARGO_0306,ORDER_875,15.5,19.3,4.3,2.89,Books,False,Zone_A,2,True,91,39.5,25.9,1.9
CARGO_0307,ORDER_647,67.8,33.5,32.9,166.29,Home_Appliances,False,Zone_B,2,False,36,15.4,19.3,4.1
CARGO_0308,ORDER_94,48.5,13.9,22.8,26.61,Sports,False,Zone_A,2,True,64,6.2,43.3,7.2
CARGO_0309,ORDER_488,38.4,21.2,8.8,12.61,Clothing,False,Zone_B,1,True,87,25.5,16.7,8.4
CARGO_0310,ORDER_55,35.8,22.2,17.2,29.95,Toys,False,Zone_D,5,True,56,7.7,40.1,5.6
CARGO_0311,ORDER_207,32.3,59.3,46.2,194.2,Home_Appliances,False,Zone_C,2,False,19,3.5,26.6,6.1
CARGO_0312,ORDER_655,16.8,3.0,4.3,0.46,Beauty,True,Zone_B,5,False,42,17.4,8.6,2.7
CARGO_0313,ORDER_580,20.3,22.8,4.4,3.59,Books,False,Zone_A,5,True,48,38.7,33.5,4.7
CARGO_0314,ORDER_433,56.0,6.5,14.3,11.02,Sports,False,Zone_D,1,True,6,17.0,36.6,4.0
CARGO_0315,ORDER_447,28.5,16.3,2.9,3.14,Books,False,Zone_D,4,True,97,32.2,31.1,5.2
CARGO_0316,ORDER_345,10.5,13.3,2.9,0.91,Books,False,Zone_B,5,True,91,31.4,48.0,8.5
CARGO_0317,ORDER_902,23.5,16.5,6.7,4.58,Toys,False,Zone_A,4,True,30,19.4,41.6,0.9
CARGO_0318,ORDER_199,15.3,10.4,4.9,1.38,Beauty,True,Zone_D,3,False,13,14.1,18.9,2.2
CARGO_0319,ORDER_598,17.5,2.6,6.1,0.64,Beauty,True,Zone_D,1,False,37,43.1,47.0,7.5
CARGO_0320,ORDER_514,16.8,12.7,8.8,3.26,Electronics,False,Zone_D,2,True,10,11.1,25.3,8.2
CARGO_0321,ORDER_917,33.2,21.4,18.1,24.65,Toys,False,Zone_C,1,True,73,36.6,16.1,9.3
CARGO_0322,ORDER_369,36.7,35.7,13.0,34.34,Electronics,True,Zone_B,4,False,92,30.2,49.9,7.1
CARGO_0323,ORDER_501,19.8,23.3,4.6,5.07,Books,False,Zone_D,5,True,15,8.9,34.7,8.8
CARGO_0324,ORDER_1029,48.0,38.0,29.9,88.21,Sports,False,Zone_C,4,False,26,48.0,7.6,6.3
CARGO_0325,ORDER_468,16.5,26.6,6.0,4.54,Sports,False,Zone_C,1,True,3,0.6,9.7,7.2
CARGO_0326,ORDER_720,32.8,18.2,8.7,10.27,Toys,False,Zone_A,4,True,48,26.9,43.2,1.7
CARGO_0327,ORDER_978,18.6,12.3,2.3,1.08,Books,False,Zone_C,1,True,35,29.4,17.9,6.4
CARGO_0328,ORDER_451,9.8,2.6,2.9,0.16,Beauty,True,Zone_A,4,False,18,26.8,2.5,7.8
CARGO_0329,ORDER_26,43.9,28.5,9.2,22.34,Electronics,False,Zone_B,3,True,31,28.2,28.8,5.4
CARGO_0330,ORDER_139,10.3,17.0,9.8,3.23,Toys,False,Zone_A,1,True,64,31.0,42.8,4.0
CARGO_0331,ORDER_587,11.1,13.6,6.1,1.62,Beauty,True,Zone_A,1,False,55,19.8,7.3,4.0
CARGO_0332,ORDER_356,18.8,13.1,8.7,4.14,Clothing,False,Zone_D,3,True,20,24.4,37.5,2.0
CARGO_0333,ORDER_711,47.3,31.4,32.1,95.76,Home_Appliances,False,Zone_A,3,False,90,14.8,18.5,1.3
CARGO_0334,ORDER_1122,15.1,14.1,11.0,4.56,Sports,False,Zone_A,2,True,52,47.3,16.7,9.4
CARGO_0335,ORDER_895,45.3,6.9,14.1,10.31,Sports,False,Zone_B,4,True,93,10.3,37.0,6.6
CARGO_0336,ORDER_1059,24.0,14.9,4.7,3.73,Books,False,Zone_B,2,True,50,23.0,45.2,0.2
CARGO_0337,ORDER_253,15.3,9.4,15.7,4.69,Toys,False,Zone_A,1,True,68,30.5,33.8,2.4
CARGO_0338,ORDER_164,6.1,9.9,12.9,1.63,Toys,False,Zone_D,4,True,45,49.7,4.5,8.7
CARGO_0339,ORDER_506,25.9,27.7,2.5,3.62,Sports,False,Zone_A,1,True,5,29.2,31.1,8.1
CARGO_0340,ORDER_377,28.4,12.8,1.4,0.82,Books,False,Zone_A,1,True,8,12.3,30.7,3.3
CARGO_0341,ORDER_41,29.7,25.0,1.1,1.57,Books,False,Zone_B,3,True,87,35.6,34.3,5.5
CARGO_0342,ORDER_259,48.8,6.8,12.4,9.76,Electronics,False,Zone_A,2,True,81,44.4,8.8,4.3
CARGO_0343,ORDER_253,17.1,16.6,1.8,1.11,Books,False,Zone_B,5,True,99,16.2,31.0,6.5
CARGO_0344,ORDER_330,7.8,4.0,9.2,0.64,Beauty,True,Zone_B,5,False,68,9.8,20.0,0.3
CARGO_0345,ORDER_481,10.8,21.4,4.1,2.0,Books,False,Zone_D,1,True,13,4.4,8.2,4.4
CARGO_0346,ORDER_466,19.6,20.9,4.1,3.06,Electronics,True,Zone_D,4,False,28,47.3,30.3,7.2
CARGO_0347,ORDER_623,25.7,53.5,32.6,102.3,Home_Appliances,False,Zone_C,3,False,38,11.9,35.2,0.1
CARGO_0348,ORDER_585,27.9,59.3,23.7,63.39,Home_Appliances,False,Zone_B,2,False,35,11.7,19.6,4.2
CARGO_0349,ORDER_935,58.6,29.3,15.5,58.9,Sports,False,Zone_B,2,False,13,11.5,28.8,4.9
CARGO_0350,ORDER_421,40.7,52.0,14.8,73.52,Home_Appliances,False,Zone_D,2,False,82,38.0,2.5,6.7
CARGO_0351,ORDER_1084,34.2,26.8,16.1,26.53,Electronics,False,Zone_D,3,True,94,28.4,31.6,2.5
CARGO_0352,ORDER_70,20.3,22.7,19.3,19.78,Electronics,True,Zone_A,3,False,54,10.9,39.5,3.7
CARGO_0353,ORDER_294,33.4,14.7,7.0,6.29,Clothing,False,Zone_C,4,True,61,22.3,42.6,5.3
CARGO_0354,ORDER_180,58.3,56.6,48.4,317.62,Home_Appliances,False,Zone_B,5,False,62,32.3,24.8,5.2
CARGO_0355,ORDER_133,21.8,23.1,17.9,19.39,Toys,False,Zone_B,3,True,24,6.8,43.5,0.3
CARGO_0356,ORDER_807,72.6,35.8,17.1,74.1,Home_Appliances,False,Zone_A,1,False,48,8.7,1.5,1.0
CARGO_0357,ORDER_566,29.3,11.9,14.5,9.73,Electronics,False,Zone_A,2,True,57,26.5,3.8,1.1
CARGO_0358,ORDER_1002,47.8,14.2,6.2,9.11,Electronics,True,Zone_A,1,False,5,5.6,8.6,9.1
CARGO_0359,ORDER_844,29.1,54.2,41.2,123.01,Home_Appliances,False,Zone_A,5,False,88,34.2,20.4,5.5
CARGO_0360,ORDER_904,18.4,3.2,6.1,0.61,Beauty,True,Zone_A,4,False,6,25.1,37.4,4.3
CARGO_0361,ORDER_72,25.4,31.7,41.3,61.86,Home_Appliances,False,Zone_D,1,False,42,13.8,41.4,4.6
CARGO_0362,ORDER_593,42.3,28.6,16.2,45.47,Electronics,True,Zone_D,2,False,59,44.1,12.7,7.4
CARGO_0363,ORDER_703,21.2,10.2,2.2,0.79,Books,False,Zone_B,5,True,28,9.9,49.4,7.0
CARGO_0364,ORDER_763,50.0,27.9,22.2,50.5,Home_Appliances,False,Zone_B,1,False,51,36.5,43.3,7.1
CARGO_0365,ORDER_74,35.3,23.0,7.7,10.4,Sports,False,Zone_A,5,True,90,3.7,2.0,5.2
CARGO_0366,ORDER_104,10.1,15.3,3.1,0.81,Books,False,Zone_C,4,True,66,44.5,14.7,2.9
CARGO_0367,ORDER_336,33.9,36.9,26.1,76.2,Sports,False,Zone_B,1,False,9,16.6,22.6,9.9
CARGO_0368,ORDER_38,30.2,36.4,5.2,9.67,Electronics,True,Zone_A,2,False,42,27.5,44.5,5.2
CARGO_0369,ORDER_860,39.9,10.9,3.8,3.15,Toys,False,Zone_A,3,True,9,1.6,27.3,6.6
CARGO_0370,ORDER_853,15.4,39.0,7.8,10.84,Electronics,False,Zone_C,2,True,34,35.4,2.8,0.2
CARGO_0371,ORDER_667,32.6,28.3,24.4,41.3,Sports,False,Zone_D,4,False,26,34.0,8.1,6.7
CARGO_0372,ORDER_87,25.5,24.8,3.8,4.53,Clothing,False,Zone_A,1,True,32,18.1,46.7,6.9
CARGO_0373,ORDER_103,55.2,30.5,18.1,64.64,Sports,False,Zone_A,4,False,84,38.7,47.9,5.2
CARGO_0374,ORDER_613,66.5,36.0,11.4,50.2,Home_Appliances,False,Zone_C,4,False,76,9.3,45.7,1.1
CARGO_0375,ORDER_1023,29.8,12.0,4.3,3.36,Sports,False,Zone_D,4,True,87,48.2,40.0,8.7
CARGO_0376,ORDER_437,16.7,29.2,7.1,7.46,Sports,False,Zone_C,5,True,10,2.7,34.3,0.3
CARGO_0377,ORDER_906,77.1,37.7,48.5,271.57,Home_Appliances,False,Zone_B,1,False,31,46.6,25.0,9.3
CARGO_0378,ORDER_77,29.6,20.8,17.7,22.17,Toys,False,Zone_C,4,True,31,45.7,31.6,2.5
CARGO_0379,ORDER_234,22.9,22.1,1.7,1.45,Books,False,Zone_D,4,True,18,41.6,47.0,1.1
CARGO_0380,ORDER_229,6.8,21.5,9.9,2.87,Clothing,False,Zone_B,2,True,28,19.4,38.8,5.6
CARGO_0381,ORDER_860,15.5,16.9,4.2,2.25,Books,False,Zone_C,4,True,82,34.7,16.8,1.7
CARGO_0382,ORDER_352,66.6,33.9,47.7,179.55,Home_Appliances,False,Zone_D,2,False,20,10.9,12.5,0.1
CARGO_0383,ORDER_348,27.9,18.2,13.5,15.96,Sports,False,Zone_A,4,True,81,6.4,2.7,0.7
CARGO_0384,ORDER_555,48.2,29.3,7.7,19.49,Sports,False,Zone_C,1,True,45,30.9,20.1,6.7
CARGO_0385,ORDER_577,17.3,2.1,8.1,0.56,Beauty,True,Zone_C,5,False,12,21.1,2.9,6.2
CARGO_0386,ORDER_480,10.5,22.5,9.7,5.25,Toys,False,Zone_B,5,True,98,21.6,33.5,4.4
CARGO_0387,ORDER_214,29.0,37.7,6.2,12.93,Electronics,True,Zone_C,4,False,69,29.4,48.3,3.0
CARGO_0388,ORDER_741,26.5,37.5,17.8,41.29,Electronics,True,Zone_C,1,False,97,31.8,46.1,5.8
CARGO_0389,ORDER_81,15.8,27.8,5.3,5.31,Clothing,False,Zone_A,3,True,17,49.1,30.0,3.2
CARGO_0390,ORDER_1001,8.5,13.6,9.9,1.93,Beauty,True,Zone_D,4,False,40,43.0,27.7,2.4
CARGO_0391,ORDER_78,10.3,23.8,9.7,4.37,Sports,False,Zone_D,1,True,58,47.0,44.0,0.1
CARGO_0392,ORDER_195,35.3,11.8,15.4,14.42,Electronics,False,Zone_B,4,True,52,35.7,20.6,5.3
CARGO_0393,ORDER_15,13.7,28.8,10.3,9.7,Electronics,True,Zone_A,5,False,14,7.1,35.9,7.6
CARGO_0394,ORDER_713,29.3,14.9,2.7,2.56,Books,False,Zone_D,1,True,84,33.6,45.3,4.0
CARGO_0395,ORDER_1011,26.1,20.2,17.0,21.15,Electronics,True,Zone_A,1,False,2,10.0,10.3,5.8
CARGO_0396,ORDER_515,11.2,23.5,4.8,2.18,Books,False,Zone_C,2,True,67,40.1,22.2,9.1
CARGO_0397,ORDER_522,32.0,20.9,8.7,13.05,Clothing,False,Zone_C,3,True,68,46.0,13.8,3.4
CARGO_0398,ORDER_546,9.7,31.3,4.2,2.07,Toys,False,Zone_B,4,True,37,29.5,8.7,7.4
CARGO_0399,ORDER_465,37.1,27.6,7.2,16.04,Clothing,False,Zone_D,3,True,66,39.2,47.8,9.7
CARGO_0400,ORDER_139,22.0,13.7,8.4,5.71,Electronics,True,Zone_A,3,False,8,4.4,48.3,5.7
CARGO_0401,ORDER_434,9.4,24.4,8.0,3.74,Clothing,False,Zone_C,1,True,48,43.8,25.0,1.8
CARGO_0402,ORDER_43,19.0,2.5,1.8,0.14,Beauty,True,Zone_C,3,False,72,17.7,41.7,5.2
CARGO_0403,ORDER_1135,22.1,14.2,3.5,2.0,Books,False,Zone_A,4,True,47,32.6,5.6,2.1
CARGO_0404,ORDER_622,44.1,36.5,39.0,139.48,Home_Appliances,False,Zone_A,5,False,50,5.5,37.1,8.9
CARGO_0405,ORDER_408,23.1,28.8,13.4,17.98,Toys,False,Zone_C,5,True,76,3.2,47.7,3.1
CARGO_0406,ORDER_248,25.8,13.3,27.5,18.76,Sports,False,Zone_C,4,True,49,10.9,21.7,2.1
CARGO_0407,ORDER_380,4.7,2.1,7.0,0.14,Beauty,True,Zone_D,4,False,31,39.8,35.4,7.9
CARGO_0408,ORDER_197,49.8,8.6,6.6,5.2,Sports,False,Zone_D,2,True,29,21.8,37.0,2.9
CARGO_0409,ORDER_465,57.9,9.3,9.3,9.86,Sports,False,Zone_C,1,True,89,22.4,13.5,4.0
CARGO_0410,ORDER_1126,22.8,25.4,10.7,13.96,Toys,False,Zone_A,5,True,64,32.0,3.9,1.6
CARGO_0411,ORDER_56,41.0,19.6,3.1,5.95,Electronics,True,Zone_A,4,False,31,37.1,13.3,8.9
CARGO_0412,ORDER_929,27.5,34.5,17.7,35.39,Toys,False,Zone_C,5,True,83,32.1,10.8,3.4
CARGO_0413,ORDER_465,10.5,13.5,3.4,1.11,Clothing,False,Zone_D,5,True,74,10.2,46.5,2.3
CARGO_0414,ORDER_560,9.0,12.5,8.8,2.07,Clothing,False,Zone_A,3,True,49,23.4,19.7,7.2
CARGO_0415,ORDER_1120,64.7,36.0,22.3,122.86,Home_Appliances,False,Zone_C,1,False,5,31.5,35.3,0.8
CARGO_0416,ORDER_1153,15.3,13.1,1.7,0.66,Books,False,Zone_A,1,True,4,33.6,45.6,1.2
CARGO_0417,ORDER_78,64.6,56.5,47.0,407.85,Home_Appliances,False,Zone_D,5,False,21,4.7,36.2,8.9
CARGO_0418,ORDER_578,27.9,18.9,1.4,1.71,Clothing,False,Zone_C,4,True,53,28.8,46.4,9.9
CARGO_0419,ORDER_120,12.0,19.2,4.0,1.92,Books,False,Zone_A,3,True,22,29.8,24.0,8.0
CARGO_0420,ORDER_729,16.6,23.0,3.5,2.4,Electronics,True,Zone_C,1,False,51,44.3,17.9,9.1
CARGO_0421,ORDER_927,38.9,16.6,6.4,9.28,Clothing,False,Zone_B,1,True,27,39.6,34.2,9.8
CARGO_0422,ORDER_574,20.2,14.6,3.1,2.05,Books,False,Zone_C,1,True,95,31.3,20.4,0.5
CARGO_0423,ORDER_688,37.1,34.1,7.5,16.97,Toys,False,Zone_A,4,True,81,25.0,4.2,9.8
CARGO_0424,ORDER_449,21.2,45.8,27.1,47.54,Home_Appliances,False,Zone_C,3,False,64,46.4,34.7,2.5
CARGO_0425,ORDER_461,16.3,6.9,5.3,1.36,Beauty,False,Zone_D,2,True,44,35.8,45.9,4.7
CARGO_0426,ORDER_1073,20.2,14.2,4.6,3.02,Books,False,Zone_D,5,True,67,29.2,32.7,6.6
CARGO_0427,ORDER_101,25.2,21.7,4.0,3.81,Books,False,Zone_A,5,True,48,19.7,8.8,6.1
CARGO_0428,ORDER_968,17.6,32.5,8.5,11.38,Electronics,False,Zone_B,2,True,44,25.0,22.0,1.6
CARGO_0429,ORDER_1136,8.3,2.1,6.3,0.25,Beauty,True,Zone_D,4,False,92,19.0,22.8,2.6
CARGO_0430,ORDER_70,21.5,32.4,15.2,17.69,Electronics,True,Zone_C,5,False,25,2.9,33.7,8.5
CARGO_0431,ORDER_984,25.1,46.1,10.1,26.38,Home_Appliances,False,Zone_C,5,True,19,31.7,38.8,3.3
CARGO_0432,ORDER_382,30.3,24.8,27.1,45.24,Sports,False,Zone_C,4,False,14,46.6,28.6,5.3
CARGO_0433,ORDER_1005,37.8,5.9,17.1,7.19,Sports,False,Zone_D,3,True,33,33.6,1.9,9.2
CARGO_0434,ORDER_898,27.8,25.3,18.5,22.73,Toys,False,Zone_A,1,True,91,40.4,40.6,1.7
CARGO_0435,ORDER_375,16.3,22.7,4.0,3.33,Books,False,Zone_A,5,True,41,33.1,39.6,9.7
CARGO_0436,ORDER_1025,45.6,22.1,6.9,14.6,Electronics,True,Zone_C,5,False,57,24.8,34.4,6.6
CARGO_0437,ORDER_96,11.6,6.1,4.4,0.58,Electronics,True,Zone_B,2,False,79,11.8,17.0,9.8
CARGO_0438,ORDER_495,15.1,13.1,4.7,2.21,Books,False,Zone_C,2,True,28,20.9,49.7,0.6
CARGO_0439,ORDER_164,74.1,33.1,21.6,117.35,Home_Appliances,False,Zone_B,3,False,16,45.7,41.0,1.8
CARGO_0440,ORDER_536,30.9,49.9,25.3,74.33,Home_Appliances,False,Zone_D,1,False,20,3.3,6.4,8.0
CARGO_0441,ORDER_208,19.2,24.2,4.3,4.22,Books,False,Zone_A,3,True,73,46.9,17.3,7.2
CARGO_0442,ORDER_651,22.5,10.7,3.6,1.48,Books,False,Zone_B,5,True,64,25.9,43.3,3.2
CARGO_0443,ORDER_1139,29.4,13.4,4.6,3.01,Books,False,Zone_B,3,True,18,12.1,7.0,6.8
CARGO_0444,ORDER_67,14.4,14.0,7.8,2.79,Toys,False,Zone_C,3,True,71,26.5,11.5,6.4
CARGO_0445,ORDER_159,24.5,24.8,3.9,5.64,Books,False,Zone_D,1,True,18,19.0,39.0,3.1
